Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
17725,5/3/2021 1:29:36 PM,35.24000,18.95000,0.67000,32.00000,31.00000,35.00000,42.00000,80.00000,50.00000,2.15000,2.15000,3.44000,2.58000,40.01200,61.73125,18.28667,32.66667,57.33333
17726,5/3/2021 1:29:36 PM,37.19000,20.14000,-0.09000,36.00000,39.00000,33.00000,58.00000,81.00000,50.00000,3.87000,5.59000,2.58000,4.01333,42.29321,61.56253,19.08000,36.00000,63.00000
17727,5/3/2021 1:29:36 PM,34.55000,17.97000,-0.40000,30.00000,31.00000,33.00000,11.00000,77.00000,47.00000,1.29000,2.15000,2.58000,2.00667,38.94385,62.52035,17.37333,31.33333,45.00000
17728,5/3/2021 1:29:36 PM,39.62000,20.25000,0.12000,37.00000,34.00000,34.00000,49.00000,80.00000,34.00000,4.30000,3.44000,3.01000,3.58333,44.49502,62.92817,19.99667,35.00000,54.33333
17729,5/3/2021 1:29:36 PM,40.40000,19.53000,0.21000,40.00000,36.00000,40.00000,51.00000,81.00000,54.00000,5.59000,4.30000,5.59000,5.16000,44.87294,64.20014,20.04667,38.66667,62.00000
17730,5/3/2021 1:29:36 PM,38.47000,19.47000,0.21000,37.00000,36.00000,35.00000,68.00000,80.00000,59.00000,4.30000,4.30000,3.44000,4.01333,43.11638,63.15563,19.38333,36.00000,69.00000
17731,5/3/2021 1:29:36 PM,38.23000,21.05000,0.15000,48.00000,47.00000,50.00000,74.00000,83.00000,80.00000,9.03000,9.03000,9.89000,9.31667,43.64213,61.16217,19.81000,48.33333,79.00000
17732,5/3/2021 1:29:36 PM,40.58000,20.92000,0.21000,43.00000,46.00000,44.00000,63.00000,88.00000,65.00000,6.88000,8.60000,7.31000,7.59667,45.65504,62.72777,20.57000,44.33333,72.00000
17733,5/3/2021 1:29:36 PM,39.75000,18.28000,0.00000,37.00000,32.00000,35.00000,58.00000,76.00000,53.00000,4.30000,2.58000,3.44000,3.44000,43.75181,65.30352,19.34333,34.66667,62.33333
17734,5/3/2021 1:29:36 PM,38.57000,19.74000,0.03000,31.00000,30.00000,34.00000,40.00000,76.00000,69.00000,1.72000,1.72000,3.01000,2.15000,43.32796,62.89678,19.44667,31.66667,61.66667
17735,5/3/2021 1:29:36 PM,38.66000,20.62000,0.57000,34.00000,37.00000,36.00000,60.00000,81.00000,63.00000,3.01000,4.73000,3.87000,3.87000,43.81529,61.92597,19.95000,35.66667,68.00000
17736,5/3/2021 1:29:36 PM,18.31000,12.67000,-1.34000,29.00000,30.00000,30.00000,8.00000,66.00000,24.00000,0.86000,1.72000,1.29000,1.29000,22.26623,55.31787,9.88000,29.66667,32.66667
17737,5/3/2021 1:29:36 PM,36.11000,20.33000,0.04000,35.00000,33.00000,35.00000,42.00000,80.00000,58.00000,3.44000,3.01000,3.44000,3.29667,41.43961,60.62040,18.82667,34.33333,60.00000
17738,5/3/2021 1:29:37 PM,39.16000,18.33000,0.25000,44.00000,36.00000,37.00000,68.00000,90.00000,65.00000,7.31000,4.30000,4.30000,5.30333,43.23765,64.91666,19.24667,39.00000,74.33333
17739,5/3/2021 1:29:37 PM,35.24000,17.52000,0.21000,31.00000,33.00000,31.00000,44.00000,83.00000,67.00000,1.72000,3.01000,1.72000,2.15000,39.35490,63.56517,17.65667,31.66667,64.66667
17740,5/3/2021 1:29:37 PM,35.76000,19.65000,-0.33000,32.00000,34.00000,32.00000,49.00000,84.00000,56.00000,2.15000,3.44000,2.15000,2.58000,40.80319,61.21135,18.36000,32.66667,63.00000
17741,5/3/2021 1:29:37 PM,36.59000,19.51000,-0.02000,37.00000,38.00000,39.00000,42.00000,85.00000,59.00000,4.30000,5.16000,5.16000,4.87333,41.46647,61.93320,18.69333,38.00000,62.00000
17742,5/3/2021 1:29:37 PM,38.26000,18.70000,-0.03000,39.00000,41.00000,43.00000,56.00000,90.00000,66.00000,5.16000,6.45000,6.88000,6.16333,42.58542,63.95241,18.97667,41.00000,70.66667
17743,5/3/2021 1:29:37 PM,38.25000,19.98000,-0.03000,56.00000,48.00000,56.00000,82.00000,92.00000,80.00000,12.47000,9.46000,12.47000,11.46667,43.15394,62.41955,19.40000,53.33333,84.66667
17744,5/3/2021 1:29:37 PM,39.47000,20.18000,0.26000,48.00000,46.00000,48.00000,73.00000,86.00000,83.00000,9.03000,8.60000,9.03000,8.88667,44.32960,62.92050,19.97000,47.33333,80.66667
17745,5/3/2021 1:29:37 PM,41.13000,20.12000,0.30000,36.00000,39.00000,41.00000,57.00000,83.00000,59.00000,3.87000,5.59000,6.02000,5.16000,45.78746,63.93302,20.51667,38.66667,66.33333
17746,5/3/2021 1:29:37 PM,38.54000,19.56000,-0.18000,50.00000,41.00000,42.00000,77.00000,91.00000,67.00000,9.89000,6.45000,6.45000,7.59667,43.21950,63.09108,19.30667,44.33333,78.33333
17747,5/3/2021 1:29:37 PM,37.68000,17.34000,-0.16000,35.00000,32.00000,33.00000,66.00000,82.00000,56.00000,3.44000,2.58000,2.58000,2.86667,41.47840,65.28853,18.28667,33.33333,68.00000
17748,5/3/2021 1:29:37 PM,38.57000,19.55000,0.16000,43.00000,45.00000,46.00000,79.00000,89.00000,73.00000,6.88000,8.17000,8.17000,7.74000,43.24173,63.12089,19.42667,44.66667,80.33333
17749,5/3/2021 1:29:37 PM,39.14000,19.66000,-0.01000,52.00000,40.00000,48.00000,74.00000,89.00000,77.00000,10.75000,6.02000,9.03000,8.60000,43.80017,63.32965,19.59667,46.66667,80.00000
17750,5/3/2021 1:29:37 PM,37.85000,19.82000,-0.12000,54.00000,48.00000,52.00000,74.00000,92.00000,83.00000,11.61000,9.46000,10.75000,10.60667,42.72534,62.36138,19.18333,51.33333,83.00000
17751,5/3/2021 1:29:37 PM,40.78000,20.61000,0.17000,53.00000,51.00000,50.00000,79.00000,94.00000,80.00000,11.18000,10.75000,9.89000,10.60667,45.69224,63.18820,20.52000,51.33333,84.33333
17752,5/3/2021 1:29:37 PM,39.69000,20.01000,0.40000,51.00000,49.00000,50.00000,83.00000,90.00000,79.00000,10.32000,9.89000,9.89000,10.03333,44.44880,63.24471,20.03333,50.00000,84.00000
17753,5/3/2021 1:29:37 PM,36.08000,17.53000,-0.21000,34.00000,33.00000,39.00000,57.00000,78.00000,55.00000,3.01000,3.01000,5.16000,3.72667,40.11318,64.08652,17.80000,35.33333,63.33333
17754,5/3/2021 1:29:37 PM,38.47000,18.07000,0.73000,36.00000,33.00000,35.00000,59.00000,78.00000,48.00000,3.87000,3.01000,3.44000,3.44000,42.50254,64.83977,19.09000,34.66667,61.66667
17755,5/3/2021 1:29:37 PM,39.96000,19.24000,0.39000,43.00000,46.00000,48.00000,71.00000,88.00000,77.00000,6.88000,8.60000,9.03000,8.17000,44.35064,64.29005,19.86333,45.66667,78.66667
17756,5/3/2021 1:29:37 PM,39.51000,19.69000,0.03000,49.00000,39.00000,44.00000,82.00000,90.00000,74.00000,9.46000,5.59000,7.31000,7.45333,44.14449,63.51041,19.74333,44.00000,82.00000
17757,5/3/2021 1:29:37 PM,36.10000,20.01000,-0.13000,37.00000,33.00000,37.00000,54.00000,76.00000,53.00000,4.30000,3.01000,4.30000,3.87000,41.27481,61.00068,18.66000,35.66667,61.00000
17758,5/3/2021 1:29:37 PM,38.58000,20.46000,0.34000,37.00000,39.00000,36.00000,53.00000,84.00000,66.00000,4.30000,5.59000,3.87000,4.58667,43.66953,62.06180,19.79333,37.33333,67.66667
17759,5/3/2021 1:29:37 PM,37.57000,20.46000,-0.46000,34.00000,35.00000,34.00000,50.00000,85.00000,45.00000,3.01000,3.87000,3.01000,3.29667,42.77986,61.42802,19.19000,34.33333,60.00000
17760,5/3/2021 1:29:37 PM,36.94000,18.92000,-0.31000,33.00000,33.00000,34.00000,57.00000,85.00000,60.00000,2.58000,3.01000,3.01000,2.86667,41.50337,62.87930,18.51667,33.33333,67.33333
17761,5/3/2021 1:29:37 PM,38.78000,20.79000,0.05000,37.00000,34.00000,37.00000,70.00000,88.00000,67.00000,4.30000,3.44000,4.30000,4.01333,44.00128,61.80419,19.87333,36.00000,75.00000
17762,5/3/2021 1:29:37 PM,38.00000,20.54000,0.03000,37.00000,35.00000,37.00000,65.00000,85.00000,61.00000,4.30000,3.87000,4.30000,4.15667,43.19597,61.60761,19.52333,36.33333,70.33333
17763,5/3/2021 1:29:38 PM,38.74000,19.23000,-0.25000,36.00000,34.00000,36.00000,41.00000,77.00000,42.00000,3.87000,3.44000,3.87000,3.72667,43.25021,63.60083,19.24000,35.33333,53.33333
17764,5/3/2021 1:29:38 PM,38.00000,21.21000,-0.32000,40.00000,34.00000,39.00000,66.00000,73.00000,47.00000,5.59000,3.44000,5.16000,4.73000,43.51855,60.83158,19.63000,37.66667,62.00000
17765,5/3/2021 1:29:38 PM,38.54000,20.55000,-0.22000,42.00000,39.00000,44.00000,67.00000,82.00000,78.00000,6.45000,5.59000,7.31000,6.45000,43.67647,61.93291,19.62333,41.66667,75.66667
17766,5/3/2021 1:29:38 PM,39.96000,21.10000,-0.17000,39.00000,39.00000,38.00000,68.00000,91.00000,75.00000,5.16000,5.59000,4.73000,5.16000,45.18862,62.16469,20.29667,38.66667,78.00000
17767,5/3/2021 1:29:38 PM,38.98000,20.17000,0.07000,46.00000,40.00000,43.00000,74.00000,89.00000,65.00000,8.17000,6.02000,6.88000,7.02333,43.88929,62.64093,19.74000,43.00000,76.00000
17768,5/3/2021 1:29:38 PM,38.70000,18.95000,0.08000,45.00000,41.00000,47.00000,78.00000,89.00000,75.00000,7.74000,6.45000,8.60000,7.59667,43.09051,63.91067,19.24333,44.33333,80.66667
17769,5/3/2021 1:29:38 PM,39.39000,19.93000,0.14000,48.00000,39.00000,41.00000,75.00000,90.00000,56.00000,9.03000,5.59000,6.02000,6.88000,44.14496,63.16214,19.82000,42.66667,73.66667
17770,5/3/2021 1:29:38 PM,40.43000,19.10000,0.24000,38.00000,35.00000,38.00000,41.00000,79.00000,48.00000,4.73000,3.87000,4.73000,4.44333,44.71459,64.71294,19.92333,37.00000,56.00000
17771,5/3/2021 1:29:38 PM,38.44000,19.79000,0.04000,42.00000,42.00000,47.00000,59.00000,92.00000,84.00000,6.45000,6.88000,8.60000,7.31000,43.23515,62.75931,19.42333,43.66667,78.33333
17772,5/3/2021 1:29:38 PM,39.22000,19.73000,0.33000,49.00000,47.00000,49.00000,74.00000,90.00000,81.00000,9.46000,9.03000,9.46000,9.31667,43.90309,63.29488,19.76000,48.33333,81.66667
17773,5/3/2021 1:29:38 PM,39.00000,20.24000,0.21000,50.00000,50.00000,52.00000,71.00000,93.00000,83.00000,9.89000,10.32000,10.75000,10.32000,43.93925,62.57184,19.81667,50.66667,82.33333
17774,5/3/2021 1:29:38 PM,39.81000,19.43000,0.19000,44.00000,42.00000,43.00000,75.00000,91.00000,72.00000,7.31000,6.88000,6.88000,7.02333,44.29854,63.98446,19.81000,43.00000,79.33333
17775,5/3/2021 1:29:38 PM,37.22000,18.77000,0.38000,42.00000,38.00000,37.00000,73.00000,88.00000,68.00000,6.45000,5.16000,4.30000,5.30333,41.68503,63.23825,18.79000,39.00000,76.33333
17776,5/3/2021 1:29:38 PM,37.46000,19.60000,0.06000,34.00000,34.00000,36.00000,51.00000,80.00000,44.00000,3.01000,3.44000,3.87000,3.44000,42.27779,62.38032,19.04000,34.66667,58.33333
17777,5/3/2021 1:29:38 PM,38.81000,20.38000,-0.02000,48.00000,45.00000,49.00000,74.00000,84.00000,77.00000,9.03000,8.17000,9.46000,8.88667,43.83561,62.29503,19.72333,47.33333,78.33333
17778,5/3/2021 1:29:38 PM,38.40000,18.34000,0.16000,41.00000,40.00000,42.00000,68.00000,87.00000,73.00000,6.02000,6.02000,6.45000,6.16333,42.55485,64.47066,18.96667,41.00000,76.00000
17779,5/3/2021 1:29:38 PM,34.99000,17.32000,0.67000,35.00000,33.00000,32.00000,51.00000,74.00000,33.00000,3.44000,3.01000,2.15000,2.86667,39.04206,63.66466,17.66000,33.33333,52.66667
17780,5/3/2021 1:29:38 PM,39.56000,19.78000,0.42000,39.00000,42.00000,40.00000,69.00000,91.00000,78.00000,5.16000,6.88000,5.59000,5.87667,44.22942,63.43495,19.92000,40.33333,79.33333
17781,5/3/2021 1:29:38 PM,38.82000,17.81000,0.29000,40.00000,38.00000,41.00000,74.00000,90.00000,76.00000,5.59000,5.16000,6.02000,5.59000,42.71052,65.35509,18.97333,39.66667,80.00000
17782,5/3/2021 1:29:38 PM,37.91000,20.47000,0.24000,42.00000,39.00000,45.00000,76.00000,89.00000,68.00000,6.45000,5.59000,7.74000,6.59333,43.08351,61.63259,19.54000,42.00000,77.66667
17783,5/3/2021 1:29:38 PM,35.89000,17.65000,0.25000,35.00000,37.00000,35.00000,50.00000,90.00000,48.00000,3.44000,4.73000,3.44000,3.87000,39.99518,63.81294,17.93000,35.66667,62.66667
17784,5/3/2021 1:29:38 PM,38.11000,19.51000,-0.07000,41.00000,37.00000,45.00000,69.00000,89.00000,72.00000,6.02000,4.73000,7.74000,6.16333,42.81369,62.89032,19.18333,41.00000,76.66667
17785,5/3/2021 1:29:38 PM,39.04000,20.69000,-0.31000,49.00000,45.00000,46.00000,76.00000,87.00000,76.00000,9.46000,8.17000,8.17000,8.60000,44.18368,62.07778,19.80667,46.66667,79.66667
17786,5/3/2021 1:29:38 PM,39.45000,20.58000,-0.30000,36.00000,36.00000,41.00000,62.00000,87.00000,69.00000,3.87000,4.30000,6.02000,4.73000,44.49538,62.45017,19.91000,37.66667,72.66667
17787,5/3/2021 1:29:38 PM,39.50000,19.73000,-0.22000,49.00000,41.00000,44.00000,77.00000,92.00000,77.00000,9.46000,6.45000,7.31000,7.74000,44.15340,63.45816,19.67000,44.66667,82.00000
17788,5/3/2021 1:29:39 PM,38.96000,20.42000,-0.18000,38.00000,36.00000,40.00000,64.00000,82.00000,59.00000,4.73000,4.30000,5.59000,4.87333,43.98702,62.33974,19.73333,38.00000,68.33333
17789,5/3/2021 1:29:39 PM,30.69000,17.65000,-0.42000,32.00000,27.00000,30.00000,31.00000,69.00000,32.00000,2.15000,0.43000,1.29000,1.29000,35.40337,60.09654,15.97333,29.66667,44.00000
17790,5/3/2021 1:29:39 PM,36.96000,19.10000,0.16000,30.00000,28.00000,30.00000,33.00000,78.00000,42.00000,1.29000,0.86000,1.29000,1.14667,41.60350,62.67121,18.74000,29.33333,51.00000
17791,5/3/2021 1:29:39 PM,36.13000,18.08000,-0.20000,33.00000,31.00000,33.00000,29.00000,72.00000,28.00000,2.58000,2.15000,2.58000,2.43667,40.40128,63.41592,18.00333,32.33333,43.00000
17792,5/3/2021 1:29:39 PM,39.23000,18.67000,-0.09000,33.00000,34.00000,34.00000,63.00000,83.00000,50.00000,2.58000,3.44000,3.01000,3.01000,43.44608,64.54970,19.27000,33.66667,65.33333
17793,5/3/2021 1:29:39 PM,40.85000,19.77000,0.10000,37.00000,38.00000,39.00000,68.00000,88.00000,72.00000,4.30000,5.16000,5.16000,4.87333,45.38254,64.17461,20.24000,38.00000,76.00000
17794,5/3/2021 1:29:39 PM,39.57000,20.73000,0.15000,40.00000,38.00000,42.00000,65.00000,84.00000,69.00000,5.59000,5.16000,6.45000,5.73333,44.67122,62.35078,20.15000,40.00000,72.66667
17795,5/3/2021 1:29:39 PM,38.27000,16.56000,0.48000,34.00000,34.00000,38.00000,22.00000,79.00000,42.00000,3.01000,3.44000,4.73000,3.72667,41.69924,66.60114,18.43667,35.33333,47.66667
17796,5/3/2021 1:29:39 PM,40.29000,19.64000,0.10000,44.00000,47.00000,45.00000,73.00000,91.00000,75.00000,7.31000,9.03000,7.74000,8.02667,44.82202,64.01235,20.01000,45.33333,79.66667
17797,5/3/2021 1:29:39 PM,39.03000,18.84000,0.39000,37.00000,40.00000,41.00000,49.00000,89.00000,66.00000,4.30000,6.02000,6.02000,5.44667,43.33920,64.23314,19.42000,39.33333,68.00000
17798,5/3/2021 1:29:39 PM,37.31000,20.36000,-0.03000,34.00000,35.00000,35.00000,49.00000,82.00000,61.00000,3.01000,3.87000,3.44000,3.44000,42.50372,61.37878,19.21333,34.66667,64.00000
17799,5/3/2021 1:29:39 PM,38.78000,18.63000,0.55000,33.00000,33.00000,31.00000,49.00000,84.00000,53.00000,2.58000,3.01000,1.72000,2.43667,43.02285,64.34027,19.32000,32.33333,62.00000
17800,5/3/2021 1:29:39 PM,39.82000,17.71000,0.38000,38.00000,35.00000,40.00000,51.00000,77.00000,50.00000,4.73000,3.87000,5.59000,4.73000,43.58069,66.02283,19.30333,37.66667,59.33333
17801,5/3/2021 1:29:39 PM,38.25000,19.45000,-0.18000,30.00000,29.00000,31.00000,13.00000,58.00000,50.00000,1.29000,1.29000,1.72000,1.43333,42.91113,63.04681,19.17333,30.00000,40.33333
17802,5/3/2021 1:29:39 PM,36.20000,19.81000,0.08000,33.00000,31.00000,33.00000,44.00000,83.00000,52.00000,2.58000,2.15000,2.58000,2.43667,41.26592,61.31086,18.69667,32.33333,59.66667
17803,5/3/2021 1:29:39 PM,39.08000,20.38000,0.30000,46.00000,45.00000,48.00000,70.00000,89.00000,75.00000,8.17000,8.17000,9.03000,8.45667,44.07483,62.45821,19.92000,46.33333,78.00000
17804,5/3/2021 1:29:39 PM,33.85000,9.30000,1.65000,34.00000,32.00000,32.00000,43.00000,69.00000,47.00000,3.01000,2.58000,2.15000,2.58000,35.10431,74.63752,14.93333,32.66667,53.00000
17805,5/3/2021 1:29:39 PM,38.56000,20.29000,0.32000,43.00000,43.00000,43.00000,64.00000,90.00000,66.00000,6.88000,7.31000,6.88000,7.02333,43.57244,62.24697,19.72333,43.00000,73.33333
17806,5/3/2021 1:29:39 PM,39.56000,20.52000,0.02000,43.00000,39.00000,38.00000,72.00000,87.00000,64.00000,6.88000,5.59000,4.73000,5.73333,44.56528,62.58397,20.03333,40.00000,74.33333
17807,5/3/2021 1:29:39 PM,39.36000,18.24000,0.20000,40.00000,40.00000,36.00000,72.00000,89.00000,64.00000,5.59000,6.02000,3.87000,5.16000,43.38095,65.13630,19.26667,38.66667,75.00000
17808,5/3/2021 1:29:39 PM,39.08000,18.87000,0.39000,32.00000,32.00000,36.00000,44.00000,79.00000,57.00000,2.15000,2.58000,3.87000,2.86667,43.39727,64.22616,19.44667,33.33333,60.00000
17809,5/3/2021 1:29:39 PM,37.42000,14.65000,0.57000,36.00000,32.00000,34.00000,34.00000,77.00000,33.00000,3.87000,2.58000,3.01000,3.15333,40.18555,68.61956,17.54667,34.00000,48.00000
17810,5/3/2021 1:29:39 PM,39.64000,20.79000,-0.12000,42.00000,41.00000,40.00000,53.00000,89.00000,76.00000,6.45000,6.45000,5.59000,6.16333,44.76107,62.32433,20.10333,41.00000,72.66667
17811,5/3/2021 1:29:39 PM,40.89000,19.09000,0.24000,41.00000,38.00000,37.00000,68.00000,84.00000,70.00000,6.02000,5.16000,4.30000,5.16000,45.12671,64.97390,20.07333,38.66667,74.00000
17812,5/3/2021 1:29:39 PM,40.10000,19.89000,0.16000,43.00000,41.00000,45.00000,68.00000,81.00000,58.00000,6.88000,6.45000,7.74000,7.02333,44.76184,63.61813,20.05000,43.00000,69.00000
17813,5/3/2021 1:29:40 PM,37.16000,16.74000,0.45000,39.00000,35.00000,38.00000,33.00000,87.00000,39.00000,5.16000,3.87000,4.73000,4.58667,40.75651,65.74918,18.11667,37.33333,53.00000
17814,5/3/2021 1:29:40 PM,39.21000,18.70000,0.24000,49.00000,46.00000,47.00000,74.00000,90.00000,74.00000,9.46000,8.60000,8.60000,8.88667,43.44093,64.50263,19.38333,47.33333,79.33333
17815,5/3/2021 1:29:40 PM,33.65000,15.57000,0.07000,32.00000,30.00000,31.00000,27.00000,72.00000,31.00000,2.15000,1.72000,1.72000,1.86333,37.07759,65.16982,16.43000,31.00000,43.33333
17816,5/3/2021 1:29:40 PM,39.01000,19.88000,0.18000,50.00000,45.00000,53.00000,79.00000,92.00000,80.00000,9.89000,8.17000,11.18000,9.74667,43.78350,62.99602,19.69000,49.33333,83.66667
17817,5/3/2021 1:29:40 PM,38.02000,18.72000,0.29000,46.00000,44.00000,47.00000,77.00000,92.00000,75.00000,8.17000,7.74000,8.60000,8.17000,42.37875,63.78564,19.01000,45.66667,81.33333
17818,5/3/2021 1:29:40 PM,37.22000,18.19000,-0.63000,42.00000,38.00000,43.00000,37.00000,83.00000,68.00000,6.45000,5.16000,6.88000,6.16333,41.42710,63.95451,18.26000,41.00000,62.66667
17819,5/3/2021 1:29:40 PM,28.85000,8.07000,1.00000,34.00000,31.00000,34.00000,45.00000,70.00000,16.00000,3.01000,2.15000,3.01000,2.72333,29.95743,74.37249,12.64000,33.00000,43.66667
17820,5/3/2021 1:29:40 PM,38.54000,19.32000,0.15000,35.00000,36.00000,34.00000,63.00000,89.00000,74.00000,3.44000,4.30000,3.01000,3.58333,43.11141,63.37551,19.33667,35.00000,75.33333
17821,5/3/2021 1:29:40 PM,35.82000,19.98000,0.03000,35.00000,31.00000,35.00000,49.00000,76.00000,38.00000,3.44000,2.15000,3.44000,3.01000,41.01552,60.84771,18.61000,33.66667,54.33333
17822,5/3/2021 1:29:40 PM,38.24000,18.08000,0.02000,49.00000,45.00000,45.00000,71.00000,91.00000,64.00000,9.46000,8.17000,7.74000,8.45667,42.29875,64.69506,18.78000,46.33333,75.33333
17823,5/3/2021 1:29:40 PM,39.51000,19.49000,0.03000,34.00000,34.00000,36.00000,36.00000,78.00000,46.00000,3.01000,3.44000,3.87000,3.44000,44.05565,63.74321,19.67667,34.66667,53.33333
17824,5/3/2021 1:29:40 PM,26.71000,21.36000,-1.65000,31.00000,32.00000,31.00000,46.00000,76.00000,34.00000,1.72000,2.58000,1.72000,2.00667,34.20049,51.35066,15.47333,31.33333,52.00000
17825,5/3/2021 1:29:40 PM,38.88000,18.99000,0.26000,34.00000,39.00000,36.00000,57.00000,83.00000,55.00000,3.01000,5.59000,3.87000,4.15667,43.26979,63.96792,19.37667,36.33333,65.00000
17826,5/3/2021 1:29:40 PM,38.17000,19.88000,-0.25000,52.00000,50.00000,53.00000,72.00000,95.00000,82.00000,10.75000,10.32000,11.18000,10.75000,43.03677,62.48824,19.26667,51.66667,83.00000
17827,5/3/2021 1:29:40 PM,38.38000,18.75000,-0.13000,40.00000,39.00000,40.00000,62.00000,88.00000,68.00000,5.59000,5.59000,5.59000,5.59000,42.71518,63.96284,19.00000,39.66667,72.66667
17828,5/3/2021 1:29:40 PM,39.36000,19.70000,0.13000,40.00000,45.00000,42.00000,62.00000,88.00000,67.00000,5.59000,8.17000,6.45000,6.73667,44.01476,63.41166,19.73000,42.33333,72.33333
17829,5/3/2021 1:29:40 PM,39.00000,20.19000,-0.17000,40.00000,37.00000,40.00000,67.00000,83.00000,78.00000,5.59000,4.73000,5.59000,5.30333,43.91624,62.62974,19.67333,39.00000,76.00000
17830,5/3/2021 1:29:40 PM,39.67000,20.52000,-0.05000,47.00000,44.00000,49.00000,67.00000,93.00000,76.00000,8.60000,7.74000,9.46000,8.60000,44.66295,62.64894,20.04667,46.66667,78.66667
17831,5/3/2021 1:29:40 PM,38.91000,19.43000,0.22000,43.00000,38.00000,41.00000,74.00000,86.00000,56.00000,6.88000,5.16000,6.02000,6.02000,43.49153,63.46441,19.52000,40.66667,72.00000
17832,5/3/2021 1:29:40 PM,38.63000,18.57000,0.05000,47.00000,42.00000,43.00000,78.00000,85.00000,69.00000,8.60000,6.88000,6.88000,7.45333,42.86166,64.32573,19.08333,44.00000,77.33333
17833,5/3/2021 1:29:40 PM,39.13000,17.03000,0.38000,42.00000,38.00000,39.00000,70.00000,79.00000,57.00000,6.45000,5.16000,5.16000,5.59000,42.67526,66.48056,18.84667,39.66667,68.66667
17834,5/3/2021 1:29:40 PM,38.73000,20.36000,0.03000,42.00000,39.00000,42.00000,61.00000,86.00000,64.00000,6.45000,5.59000,6.45000,6.16333,43.75549,62.26951,19.70667,41.00000,70.33333
17835,5/3/2021 1:29:40 PM,38.71000,19.20000,0.40000,32.00000,33.00000,34.00000,51.00000,75.00000,54.00000,2.15000,3.01000,3.01000,2.72333,43.21000,63.61878,19.43667,33.00000,60.00000
17836,5/3/2021 1:29:40 PM,38.93000,18.59000,0.38000,47.00000,38.00000,41.00000,80.00000,86.00000,67.00000,8.60000,5.16000,6.02000,6.59333,43.14085,64.47442,19.30000,42.00000,77.66667
17837,5/3/2021 1:29:40 PM,39.84000,20.23000,0.16000,52.00000,52.00000,51.00000,79.00000,94.00000,86.00000,10.75000,11.18000,10.32000,10.75000,44.68197,63.07940,20.07667,51.66667,86.33333
17838,5/3/2021 1:29:41 PM,12.01000,2.17000,0.49000,29.00000,28.00000,30.00000,40.00000,61.00000,21.00000,0.86000,0.86000,1.29000,1.00333,12.20447,79.75814,4.89000,29.00000,40.66667
17839,5/3/2021 1:29:41 PM,38.62000,18.95000,0.30000,37.00000,41.00000,40.00000,51.00000,87.00000,58.00000,4.30000,6.45000,5.59000,5.44667,43.01868,63.86381,19.29000,39.33333,65.33333
17840,5/3/2021 1:29:41 PM,39.59000,19.55000,0.33000,39.00000,37.00000,38.00000,69.00000,87.00000,78.00000,5.16000,4.73000,4.73000,4.87333,44.15394,63.71931,19.82333,38.00000,78.00000
17841,5/3/2021 1:29:41 PM,40.41000,22.31000,-0.08000,33.00000,33.00000,32.00000,41.00000,76.00000,45.00000,2.58000,3.01000,2.15000,2.58000,46.15955,61.09730,20.88000,32.66667,54.00000
17842,5/3/2021 1:29:41 PM,38.11000,18.67000,0.28000,42.00000,39.00000,42.00000,63.00000,89.00000,68.00000,6.45000,5.59000,6.45000,6.16333,42.43750,63.89987,19.02000,41.00000,73.33333
